$ID,$ID_NAME,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,Weight
650255,JOB_HUNTER2_3_ITEM1,"A giant stone used as a replacement on the Klaipeda Castle Wall. Now, how to move this...",icon_item_misc_00005,None,None,None,None,None,None,None,Boulder for Construction,0,0.0,0.0,FFFF,24,0.0
650256,JOB_HUNTER2_4_ITEM1,Not sure what's inside but it smells foul.,icon_item_small_bag,None,None,None,None,None,None,None,Hunter Master's Pouch,0,0.0,0.0,FFFF,24,0.0
650257,JOB_DIEVDIRBYS2_ITEM1,The sculpting material that Tesla wanted so badly. Looks extremely hard.,icon_item_crystal_00005,None,None,None,None,None,None,None,Blue Crystal,0,0.0,0.0,FFFF,24,0.0
650258,JOB_PYROMANCER2_1_ITEM1,A pot that absorbs the essence of fire from nearby monsters.,icon_item_drug_str2,None,None,None,None,None,None,None,Pot of Fire,0,60.0,0.0,FFFF,24,0.0
650259,JOB_KRIVI2_1_ITEM1,Items to be offered to the Goddess Statue.,icon_item_small_bag,None,None,None,None,None,None,None,Goods for Offering,0,5.0,0.0,FFFF,24,0.0
650260,JOB_PRIEST2_1_ITEM1,Holy Water used for banishing evil spirits. A very pure water.,icon_item_soulstone_60031,None,None,None,None,None,None,None,Priest Master's Holy Water of Purification,0,0.0,0.0,FFFF,24,0.0
650261,JOB_WIZARD2_1_ITEM1,These are the materials that are needed to help the research of Wizard Master.,icon_item_claw_02gray,None,None,None,None,None,None,None,Glizardon Horn,0,0.0,0.0,FFFF,24,0.0
650262,JOB_WIZARD2_1_ITEM2,These are the materials that are needed to help the research of Wizard Master.,icon_item_fur_05gray,None,None,None,None,None,None,None,Galok Fur,0,0.0,0.0,FFFF,24,0.0
650263,JOB_WIZARD2_1_ITEM3,These are the materials that are needed to help the research of Wizard Master.,icon_item_statuepiece,None,None,None,None,None,None,None,Egnome Fragment,0,0.0,0.0,FFFF,24,0.0
650264,JOB_WIZARD2_2_ITEM1,Scroll made for researching the paranormal phenomena in Klaipeda.,golemmagicitem2,None,None,None,None,None,None,None,Data Recording Scroll,0,5.0,0.0,FFFF,24,0.0
650265,JOB_CLERIC2_1_ITEM1,Holy Water used for treating patients. It has a regenerative effect.,icon_item_soulstone_60031,None,None,None,None,None,None,None,Holy Water of Cleric Master,0,0.0,0.0,FFFF,24,0.0
650266,JOB_CLERIC2_1_ITEM2,Holy Water used for treating patients. It has a sterilizing effect.,icon_item_soulstone_60031,None,None,None,None,None,None,None,Holy Water of Priest Master,0,0.0,0.0,FFFF,24,0.0
650267,JOB_CLERIC2_1_ITEM3,Holy Water used for treating patients. It has a revitalizing effect.,icon_item_soulstone_60031,None,None,None,None,None,None,None,Holy Water of Krivis Master,0,0.0,0.0,FFFF,24,0.0
650269,JOB_PSYCHOKINESIST3_1_ITEM1,A Demon Essence requested by the Psychokino Submaster. It exudes a sinister evil aura.,icon_item_evilenergy_piece,None,None,None,None,None,None,None,Minotaur's Essence,0,0.0,0.0,FFFF,24,0.0
650270,JOB_PSYCHOKINESIST3_1_ITEM2,A Demon Essence requested by the Psychokino Submaster. If you stare at it for too long you might be possessed.,icon_item_orb2,None,None,None,None,None,None,None,Chapparition's Essence,0,0.0,0.0,FFFF,24,0.0
650271,JOB_QUARREL3_2_ITEM1,This might be a map marked with the location of the Fletcher's Secret Manual. Why would the Quarrel Shooter Master want the Fletcher's...?,siaulmapincomplete,None,None,None,None,None,None,None,Strange Map,0,0.0,0.0,FFFF,24,0.0
650272,JOB_RANGER3_2_ITEM1,A piece of cloth suspected to be from Ebonypawn.,icon_item_misc_00011,None,None,None,None,None,None,None,Cloth Piece with a Peculiar Scent,0,0.0,0.0,FFFF,24,0.0
650273,JOB_SAPPER3_1_ITEM1,Material required for the Sapper Master's experiments. It burns easily.,icon_item_oli2,None,None,None,None,None,None,None,Burnable Juice of Tontulia,0,0.0,0.0,FFFF,24,0.0
650274,JOB_SAPPER3_2_ITEM1,An experimental bomb created by the Sapper Master.{nl}The throw distance can be controlled by holding down the key.,icon_item_bullet_hub,None,None,None,None,None,None,None,Sapper Master's Experimental Bomb,0,5.0,0.0,FFFF,24,0.0
650275,JOB_DIEVDIRBYS3_2_ITEM1,Clothes that seem belong to the father of the Klaipeda Tools Merchant. A gentle embroidery is sewed on it.,icon_item_misc_00010,None,None,None,None,None,None,None,Cloth Piece with Needlepoint,0,0.0,0.0,FFFF,24,0.0
650276,JOB_DIEVDIRBYS3_3_ITEM1,A box containing a delicacy liked by the stray cats. Used to catch stray cats. It has a fishy smell.,icon_item_quest_00017,None,None,None,None,None,None,None,Box of Food for Stray Cat,0,0.0,0.0,FFFF,24,0.0
650277,JOB_PYROMANCER3_1_ITEM1,Energy of fire collected into a pot.,icon_item_drug_str2,None,None,None,None,None,None,None,Sun Essence,0,60.0,0.0,FFFF,24,0.0
650278,JOB_CRYOMANCER3_1_ITEM1,Material requested by the Cryomancer Master as an alternative payment for his teaching fees.,icon_item_bezoari,None,None,None,None,None,None,None,Varb Hard Shell,0,0.0,0.0,FFFF,24,0.0
650279,JOB_CRYOMANCER3_1_ITEM2,Material requested by the Cryomancer Master as an alternative payment for his teaching fees. Will this be of any use for a Cryomancer?,icon_item_shorthorn,None,None,None,None,None,None,None,Zinutekas Strong Horn,0,0.0,0.0,FFFF,24,0.0
650280,JOB_WIZARD3_1_ITEM1,"A stiff, hard piece from the inner side of Phyracon. Material requested by the Wizard Master.",icon_item_misc_00010,None,None,None,None,None,None,None,Phyracon Fragment,0,0.0,0.0,FFFF,24,0.0
650281,JOB_WIZARD3_1_ITEM2,A smooth scale found below the rougher outer scale of Drake. Material requested by the Wizard Master.,icon_item_shell,None,None,None,None,None,None,None,QUEST_UNUSED_20170330_003259,0,0.0,0.0,FFFF,24,0.0
650282,JOB_WIZARD3_2_ITEM1,Scroll made to compare the phenomena in Fedimian and Klaipeda.,golemmagicitem2,None,None,None,None,None,None,None,Data Recording Scroll,0,5.0,0.0,FFFF,24,0.0
650283,CMINE_DIARY_TOOL,You can obtain an object hidden on the 3rd floor.,icon_item_lrod,None,None,None,None,None,None,None,Dowsing L-Rod,0,5.0,0.0,FFFF,24,0.0
650297,THORN22_Ring_1,A lump of something that smells terribly foul. You can see a glimpse of a ring-like object inside.,icon_item_wax,None,None,None,None,None,None,None,Sickening Lump,0,5.0,0.0,FFFF,24,0.0
650298,THORN22_Firewood_1,A completely dried up twig. It has a lot of tiny thorns.,icon_item_misc_00013,None,None,None,None,None,None,None,Dry Thorn Forest Wood,0,5.0,0.0,FFFF,24,0.0
650299,THORN22_Specimen_1,(Temporary) Enlarged Sample,icon_item_box,None,None,None,None,None,None,None,Monster Specimen,0,5.0,0.0,FFFF,24,0.0
650301,THORN22_Order_1,Detailed information on future operations alongside a map. Readable.,icon_item_scroll,None,None,None,None,None,None,None,Commander Julian's Order,0,5.0,0.0,FFFF,24,0.0
650302,THORN22_Specimen_3,Mersium Sample,icon_item_box,None,None,None,None,None,None,None,Mersium Sample,0,5.0,0.0,FFFF,24,0.0
650303,THORN22_Specimen_4,Merleech Sample,icon_item_box,None,None,None,None,None,None,None,Merlog Sample,0,5.0,0.0,FFFF,24,0.0
650304,THORN22_Thorn_1,Mersumma Thorn,icon_item_shorthorn,None,None,None,None,None,None,None,Mersumma Thorn,0,5.0,0.0,FFFF,24,0.0
650305,THORN22_LightBall_1,Thronball Thorn,icon_item_shorthorn,None,None,None,None,None,None,None,Thronball Thorn,0,5.0,0.0,FFFF,24,0.0
650306,THORN22_Petal_1,(Temporary) Yellow Cyst Leaves,bokchoyleaf,None,None,None,None,None,None,None,Cyst leaves,0,5.0,0.0,FFFF,24,0.0
650307,THORN23_Thorn_1,An ingredient for crafting shards of memory.{nl}It is very thick.,icon_item_canine,None,None,None,None,None,None,None,Infro Holder Horn,0,5.0,0.0,FFFF,24,0.0
650308,THORN23_Report_1,"A scouting report of the Sunset Flag Forest.{nl}The scratched writing gives you an eerie feeling. Readable, but...",icon_item_scroll,None,None,None,None,None,None,None,Sunset Flag Forest Reconnaissance Report,0,5.0,0.0,FFFF,24,0.0
650309,THORN23_WBottle_1,A water bottle hidden by the Supply Officer.{nl}It smells old and musty.,icon_item_waterbottle,None,None,None,None,None,None,None,Water Bottle hidden by the Supply Officer,0,5.0,0.0,FFFF,24,0.0
650310,THORN23_Sap_1,An indispensable material for capturing Gaigalas.{nl}It smells musty.,icon_item_quest_00020,None,None,None,None,None,None,None,Kepa Raider Sap,0,5.0,0.0,FFFF,24,0.0
650311,THORN23_Mushroom_1,An indispensable material for capturing Gaigalas. It's full of moss.,icon_item_scales,None,None,None,None,None,None,None,Cronewt Leather,0,5.0,0.0,FFFF,24,0.0
650312,THORN23_Piece_1,Sculpture Wing Piece,icon_item_woodpiece,None,None,None,None,None,None,None,Sculpture Wing Fragment,0,5.0,0.0,FFFF,24,0.0
650313,THORN23_Piece_2,Sculpture Pedestal,icon_item_woodpiece,None,None,None,None,None,None,None,Sculpture Pedestal,0,5.0,0.0,FFFF,24,0.0
650314,THORN23_Piece_3,Sculpture Leg Piece,icon_item_woodpiece,None,None,None,None,None,None,None,Sculpture Leg Fragment,0,5.0,0.0,FFFF,24,0.0
650316,ROKAS24_SUPP_02,"Articles made of gold, a Lichenclop's favorite material. Tediously collected.",icon_item_ore_3-2,None,None,None,None,None,None,None,Golden Piece,0,5.0,0.0,FFFF,24,0.0
650317,ROKAS24_SUPP_01,"Contains articles to help research such as pens, papers, digging tools and some foodstuffs.",icon_item_box,None,None,None,None,None,None,None,Research Aid Supplies,0,5.0,0.0,FFFF,24,0.0
650318,ROKAS24_FORSYTHIA,A herb used to treat neurological ailments.,icon_item_small_bag,None,None,None,None,None,None,None,Canyon Metos,0,5.0,0.0,FFFF,24,0.0
650319,ROKAS24_Bark_1,A file folder that contains the research records of the Royal Mausoleum. Readable.,icon_item_scroll,None,None,None,None,None,None,None,Royal Mausoleum Research Report,0,5.0,0.0,FFFF,24,0.0
650320,ROKAS24_Sap_1,A file containing research data on the Royal Mausoleum. It's been ripped apart.,icon_item_paperpiece,None,None,None,None,None,None,None,Torn Research Record,0,5.0,0.0,FFFF,24,0.0
650322,ROKAS24_Record_2,An archive that Jonas devoted his lifetime to create. Readable.,icon_item_scroll,None,None,None,None,None,None,None,Jonas' Record,0,5.0,0.0,FFFF,24,0.0
650323,ROKAS24_Record_3,Piece of Record on Mysterious Pattern (2),icon_item_stonepiece_01yellow_00,None,None,None,None,None,None,None,Piece of Record on Mysterious Pattern (2),0,5.0,0.0,FFFF,24,0.0
650324,ROKAS24_Herb_1,Davio obtained this medicine for Jonas. It's very effective in treating senility.,icon_item_drug_con2,None,None,None,None,None,None,None,Medicine for Jonas,0,5.0,0.0,FFFF,24,0.0
650351,MINE_1_Charge_Scroll_1,Replenishes your HP when a monster is defeated within the magic circle,icon_item_scroll,None,None,None,None,None,None,None,Absorption Circle Scroll,0,10.0,0.0,FFFF,24,0.0
650352,MINE_1_Crystal_1,Crystal Mine Purification Crystal,icon_item_gem_elemental14,None,None,None,None,None,None,None,Crystal Mine Purification Crystal,0,5.0,0.0,FFFF,24,0.0
650355,DMINE8_QUEST04_3_Bomb,Explosive to block the Vubbe Raiders' Secret Passage,icon_item_timebomb,None,None,None,None,None,None,None,Explosive to open up a Secret Passage,0,5.0,0.0,FFFF,24,0.0
650356,SIAULIAI11_WoodManChip1,A fragment of Woodsman that sometimes wiggles creepily.,icon_item_misc_00013,None,None,None,None,None,None,None,Woodsman Fragment,0,5.0,0.0,FFFF,24,0.0
650357,SIAULIAI11_Report1,A report by Joint Investigation Unit Member Scott regarding suspicious activity in the area. Readable.,icon_item_scroll,None,None,None,None,None,None,None,Scatt's Report,0,5.0,0.0,FFFF,24,0.0
650358,SIAULIAI11_SoulPrisonScroll,A scroll that allows you to collect spirits. Only usable on certain monsters.,icon_item_scroll,None,None,None,None,None,None,None,Scroll of Soul Collection,0,5.0,0.0,FFFF,24,0.0
650359,SIAULIAI11_Soul,An orb that has a Red Vubbe Shooter's spirit sealed within.,icon_item_orb_1,None,None,None,None,None,None,None,Spirit of the Red Vubbe Shooter,0,5.0,0.0,FFFF,24,0.0
650368,KATYN13_StatueUpper_1,"The Owl Sculpture's upper piece.{nl}Restoration is, unfortunately, infeasible.",icon_item_woodpiece,None,None,None,None,None,None,None,Upper Piece of Sculpture,0,5.0,0.0,FFFF,24,0.0
650369,KATYN13_StatueLower_1,The Owl Sculpture's lower piece.{nl}The shape is barely recognizable.,icon_item_woodpiece,None,None,None,None,None,None,None,Lower Piece of Sculpture,0,5.0,0.0,FFFF,24,0.0
650370,KATYN13_StatueProp_1,A pedestal piece of the Owl Sculpture.{nl}It's about to break in half.,icon_item_woodpiece,None,None,None,None,None,None,None,Sculpture Pedestal,0,5.0,0.0,FFFF,24,0.0
650371,KATYN13_Oil_1,A special oil to burn the Owl Sculpture which has unfortunately been shattered.,icon_item_drug_sta1,None,None,None,None,None,None,None,Oil,0,5.0,0.0,FFFF,24,0.0
650374,SIAULIAI16_Supplies_1,A wheat box containing a small number of grains. The box has been ripped apart.,icon_item_quest_00017,None,None,None,None,None,None,None,Wheat Box,0,5.0,0.0,FFFF,24,0.0
650375,SIAULIAI16_Supplies_2,"A pocket which contains the strange medicine. When the Vubbes consume it, they become brave, but if humans consume it, they will have stomachache.",icon_item_small_bag,None,None,None,None,None,None,None,Dumbleball Pouch,0,5.0,0.0,FFFF,24,0.0
650376,SIAULIAI16_BubesItem_1,"A pocket which contains the strange medicine. When the Vubbes consume it, they become brave, but if humans consume it, they will have stomachache.",icon_item_small_bag,None,None,None,None,None,None,None,Dumbleball Pouch,0,5.0,0.0,FFFF,24,0.0
650377,JOB_QUARRELSHOOTER1_Lens,A telescope lens used at the Astral Tower.,icon_item_lens,None,None,None,None,None,None,None,Astral Tower Lens,0,5.0,0.0,FFFF,24,0.0
650378,JOB_HUNTER1_Pileus,A sample of Vubbe venom.,icon_item_drug_exdef1,None,None,None,None,None,None,None,Vubbe Venom Sample,0,5.0,0.0,FFFF,24,0.0
650379,ROKAS28_MQ2_ITEM,A stone carried by the Hogmas. It attracts monsters.,icon_item_misc_00005,None,None,None,None,None,None,None,Strangely Engraved Stone,0,0.0,0.0,FFFF,24,0.0
650380,ROKAS28_MQ3_ITEM,Friedka believes that this amulet is the key to the ruin's secrets.,icon_item_neck_100003,None,None,None,None,None,None,None,Hogma Amulet,0,0.0,0.0,FFFF,24,0.0
650388,ROKAS26_S_HEMOSTASIS,Supplies of the unit which Lynt is a part of. A Wendigo ran away with it.,icon_item_small_bag,None,None,None,None,None,None,None,Lindt's Supplies,0,5.0,0.0,FFFF,24,0.0
650389,ROKAS26_S_ANESTHESIA,A herb with a decent painkiller effect.,icon_item_grassbladeg,None,None,None,None,None,None,None,Canyon Apynys,0,5.0,0.0,FFFF,24,0.0
650392,ROKAS26_S_STONE,This stone is said to attract Sauga. Could this be true?,icon_item_gem_stone_con,None,None,None,None,None,None,None,Spiritual Stone,0,5.0,0.0,FFFF,24,0.0
650393,ROKAS26_M_SLATE,"A fragment of a relic swallowed by Denoptic. A monster that feeds on stone, how curious.",icon_item_misc_00006,None,None,None,None,None,None,None,Relic Fragment,0,5.0,0.0,FFFF,24,0.0
650396,THORN31_MS_ITEM01,A pouch of coins meant for payment. Grave Robber Kujang asked you to deliver this to Grave Robber Bushobell.,icon_item_small_bag,None,None,None,None,None,None,None,Payment,0,5.0,0.0,FFFF,24,0.0
650397,THORN31_MS_ITEM02,Treasure that belonged to human victims and was hoarded by the monster.,icon_item_small_bag,None,None,None,None,None,None,None,Shining Gold Article,0,5.0,0.0,FFFF,24,0.0
650399,ROKAS31_MS_MONEY,Broken Necklace from Thorn Forest,icon_item_small_bag,None,None,None,None,None,None,None,Loose Package,0,5.0,0.0,FFFF,24,0.0
650400,ROKAS31_MS_Q7,Broken Necklace from Thorn Forest,icon_item_small_bag,None,None,None,None,None,None,None,Bushobell's Bundle,0,5.0,0.0,FFFF,24,0.0
650405,SIAUL_WEST_DRASIUS2_Bag,"The belongings of a soldier, stolen by a Leaf Bug. {nl}Looks like it's not the first time it has been stolen.",icon_item_small_bag,None,None,None,None,None,None,None,Soldier's Belongings,0,0.0,0.0,FFFF,24,0.0
650407,SIAUL_EAST_REQUEST1_Blood,A ripped cloth piece from Vubbe. It's from the dirty waist area.,icon_item_fur_06brown,None,None,None,None,None,None,None,Piece of Vubbe Cloth,0,0.0,0.0,FFFF,24,0.0
650408,SIAUL_EAST_REQUEST4_Claw,If seems you can use this somewhere if you gather enough Vubbe toenails.,icon_item_gem_elemental10,None,None,None,None,None,None,None,Weaver Claw,0,0.0,0.0,FFFF,24,0.0
650409,SIAUL_OUT_QUEST_SUPPLIE,Goods used as a provision for emergencies in the Mining Town.,icon_item_small_bag,None,None,None,None,None,None,None,Relief Goods,0,0.0,0.0,FFFF,24,0.0
650410,SIAUL_OUT_QUEST_STONE,Material required for reinforcement of the mine's exterior wall. Collect them before the wall crumbles.,icon_item_misc_00004,None,None,None,None,None,None,None,Reinforcement Stone,0,0.0,0.0,FFFF,24,0.0
650411,KATYN10_SLEEP_WAKE,A stick used to expel Sequoia. It has a few holy spirits.,icon_item_stickw,None,None,None,None,None,None,None,Stinging Stick,0,0.0,0.0,FFFF,24,0.0
650414,KATYN10_FRAG_OWL,Ingredient for a tool that chases away road-blocking Sequoia. You can feel the faint holy power.,icon_item_misc_00015,None,None,None,None,None,None,None,Piece of Wood with Holy Spirit,0,0.0,0.0,FFFF,24,0.0
650415,KATYN10_SOUL_POWDER,Spirit crystals from Owl Sculptures that have been swallowed by monsters.,icon_item_gem_stone_agi,None,None,None,None,None,None,None,The Essence of Spirits,0,0.0,0.0,FFFF,24,0.0
650416,KATYN10_SOUL_GRAVE,Warrior's Essence. It is very necessary to give Sequoia the very best bit.,icon_item_gem_stone_con,None,None,None,None,None,None,None,Spirit Essence,0,0.0,0.0,FFFF,24,0.0
650417,KATYN10_SOUL_BLUE,The first soul stone containing a strong grudge of a corrupt individual.,icon_item_gem_stone_int,None,None,None,None,None,None,None,Blue Soul Stone,0,0.0,0.0,FFFF,24,0.0
650418,KATYN10_SOUL_RED,The second soul stone containing a strong grudge of a corrupt individual.,icon_item_gem_stone_str,None,None,None,None,None,None,None,Red Soul Stone,0,0.0,0.0,FFFF,24,0.0
650420,KATYN10_SOUL_CIRCLE,The third soul stone containing a strong grudge of a corrupt individual.,icon_item_evilenergy_piece,None,None,None,None,None,None,None,Evil Soul Stone,0,0.0,0.0,FFFF,24,0.0
650421,KATYN10_CREATER_ITEM,A sign that the Angry Owl Sculpture had.,icon_item_gem_elemental7,None,None,None,None,None,None,None,Spirit-Leading Owl's Sign,0,0.0,0.0,FFFF,24,0.0
650422,KATYN10_SLEEP_WAKE2,This stick was made by upgrading a Stinging Stick. It is capable of subduing Sequoia.,icon_item_stickw,None,None,None,None,None,None,None,Spiritual Stick,0,0.0,0.0,FFFF,24,0.0
650423,KATYN10_JELLY_LARVA,The larvae of Meduja are eating away at the memories of life. They're sparkly.,icon_item_small_bag,None,None,None,None,None,None,None,Meduja Larva,0,0.0,0.0,FFFF,24,0.0
650424,KATYN10_GHOST_BAG,The luggage of a dead merchant. His spirit is obsessed with it.,icon_item_small_bag,None,None,None,None,None,None,None,Lost Luggage,0,0.0,0.0,FFFF,24,0.0
650425,KATYN10_TEARED_SCROLL,A scroll of protection. It seems the scholar's spirit was vanquished before using it.,icon_item_paperpiece,None,None,None,None,None,None,None,Torn Spell Scroll,0,0.0,0.0,FFFF,24,0.0
650426,KATYN10_CHERISH_COPY,A rubbed copy of the monument that the female explorer was looking for.,icon_item_scroll,None,None,None,None,None,None,None,Copy of the Pilgrim Monument,0,0.0,0.0,FFFF,24,0.0
650427,KATYN10_DARKER_THAN,The burnt branch when Sequoia created a riot.,icon_item_branch_02yellow,None,None,None,None,None,None,None,Burned Branch,0,0.0,0.0,FFFF,24,0.0
650428,KATYN10_SLEEP_WAKE3,This stick was made by upgrading a Spiritual Stick. It holds the grudges of the Owl Sculptures...,icon_item_stickb,None,None,None,None,None,None,None,Cursed Stick,0,0.0,0.0,FFFF,24,0.0
650429,KATYN72_GHOSTBAG,A keepsake from a dead soldier who was killed by monsters. It seems that the keepsake can comfort the soldiers' victimized spirit.,icon_item_small_bag,None,None,None,None,None,None,None,QUEST_LV_0200_20150317_002070,0,0.0,0.0,FFFF,24,0.0
650430,KATYN72_BUTTERFLY,This smell reminds me of my hometown.{nl}I miss my home.,icon_item_small_bag,None,None,None,None,None,None,None,Butterfly Scent,0,0.0,0.0,FFFF,24,0.0
650431,KATYN72_KRUMABOLEG,An abnormally scented Ridimed Leaf.,bokchoyleaf,None,None,None,None,None,None,None,QUEST_LV_0200_20150317_002084,0,0.0,0.0,FFFF,24,0.0
650432,KATYN72_POKU_CORPSE,Abnormally smelling juices are oozing from it.,icon_item_radish,None,None,None,None,None,None,None,QUEST_LV_0200_20150317_002089,0,0.0,0.0,FFFF,24,0.0
650433,KATYN72_CINERAIRE,Quest item.,icon_item_quest_00017,None,None,None,None,None,None,None,Purified Urn,0,0.0,0.0,FFFF,24,0.0
650434,KATYN71_DUMMY,A monster bait to complete the last mission of dead soldiers.,icon_item_small_bag,None,None,None,None,None,None,None,Completed Monster Decoy,0,30.0,0.0,FFFF,24,0.0
650435,KATYN71_DUMMY_2,Let's test it on a monster to confirm that it is working.,icon_item_small_bag,None,None,None,None,None,None,None,Test Decoy,0,15.0,0.0,FFFF,24,0.0
650436,KATYN72_DUM_WO_01,A Bushspider's leg that has been taken off.,icon_item_stem_brown,None,None,None,None,None,None,None,Legs of Solid Wood,0,0.0,0.0,FFFF,24,0.0
650437,KATYN72_DUM_WO_02,Old Kepa skin. The powder falls off it when shaken.,icon_item_small_bag,None,None,None,None,None,None,None,Rustling Skin,0,0.0,0.0,FFFF,24,0.0
650438,KATYN72_DUM_WO_03,Needed to make the bait more convincing. Will this bait work well?,bokchoyleaf,None,None,None,None,None,None,None,QUEST_LV_0200_20150317_002129,0,0.0,0.0,FFFF,24,0.0
650439,KATYN14_MQ_18_ITEM,A corpse of Johan's squad. Please treat them well.,icon_item_quest_00017,None,None,None,None,None,None,None,Dead Soldier's Body,0,0.0,0.0,FFFF,24,0.0
650441,KATYN14_MQ_11_ITEM,Quest item.,icon_item_small_bag,None,None,None,None,None,None,None,Supplies,0,0.0,0.0,FFFF,24,0.0
650442,KATYN14_MQ_05_ITEM,Portable supplies to be sent first to Danus' squad.,icon_item_small_bag,None,None,None,None,None,None,None,Supply Bag,0,0.0,0.0,FFFF,24,0.0
650443,KATYN14_MQ_08_ITEM,A hook that soldier Roy has to collect. He can return to his troops as soon as he collects it.,icon_item_claw_01,None,None,None,None,None,None,None,Puragi's Hook,0,0.0,0.0,FFFF,24,0.0
650444,KATYN14_MQ_09_ITEM,Quest item.,icon_item_core_02yellow,None,None,None,None,None,None,None,Nagging Owl's Soul,0,0.0,0.0,FFFF,24,0.0
650445,KATYN14_MQ_16_ITEM,Parts of it are covered in blood and unable to be read. Some parts are legible.,icon_item_paper,None,None,None,None,None,None,None,Bloodstained Report Page,0,0.0,0.0,FFFF,24,0.0
650446,SIAU15_MQ_04_ITEM,A material used to fix the wagon. Cut from the the hard part of the stem of a Hamming.,bokchoyleaf,None,None,None,None,None,None,None,Hamming Stem,0,0.0,0.0,FFFF,24,0.0
650447,SIAU15_MQ_07_ITEM,Fluid secreted from a Tini's gland. It has a sting to it.,icon_item_drug_con1,None,None,None,None,None,None,None,Tini Fluid,0,0.0,0.0,FFFF,24,0.0
650448,SIAU15_MQ_08_ITEM,A herbicide made from the fluid of a Tini. You can remove thornbushes with it.,icon_item_drug_con1,None,None,None,None,None,None,None,Smelly Herbicide,0,0.0,0.0,FFFF,24,0.0
650449,SIAU15_MQ_11_ITEM,Quest item.,siaul_act3_confirmation,None,None,None,None,None,None,None,Reinforcements Request,0,0.0,0.0,FFFF,24,0.0
650450,SIAU15_MQ_20_ITEM,A certification awarded to soldiers who have safely completed training. Read it proudly.,siaul_act3_confirmation,None,None,None,None,None,None,None,Training Certificates,0,0.0,0.0,FFFF,24,0.0
650451,SIAU15_MQ_22_ITEM,The soft parts of Plantain Grass gathered up. It tastes bitter when chewed.,icon_item_grassbladeg,None,None,None,None,None,None,None,Plantain Grass,0,0.0,0.0,FFFF,24,0.0
650452,SIAU15_MQ_23_ITEM,This meat is definitely the right choice for growing one's strength.,icon_item_meat_01,None,None,None,None,None,None,None,Tini Meat,0,0.0,0.0,FFFF,24,0.0
650453,SIAU15_MQ_24_ITEM,Empty potion bottle stolen by a Vubbe. It sparkles as if it has been vigorously cleaned.,icon_item_quest_00020,None,None,None,None,None,None,None,Empty Potion Bottle,0,0.0,0.0,FFFF,24,0.0
650454,SIAU15_MQ_27_ITEM,Quest item.,icon_item_beetleshell,None,None,None,None,None,None,None,Beetle's Shell,0,0.0,0.0,FFFF,24,0.0
650455,KATYN18_MQ_02_ITEM,Quest item.,icon_item_quest_00017,None,None,None,None,None,None,None,Soul Remains,0,0.0,0.0,FFFF,24,0.0
650456,KATYN18_MQ_11_ITEM,Quest item.,icon_item_gem_stone_int,None,None,None,None,None,None,None,Sacred Force Sculpture,0,0.0,0.0,FFFF,24,0.0
650457,KATYN18_MQ_16_ITEM,Quest item.,icon_item_quest_00013,None,None,None,None,None,None,None,Gateway Key,0,0.0,0.0,FFFF,24,0.0
650460,JOB_PRIEST1_ITEM,A pouch that a Vubbe has been keeping to spread evil spirits.,icon_item_small_bag,None,None,None,None,None,None,None,Imbued Evil Energy Pouch,0,0.0,0.0,FFFF,24,0.0
650461,JOB_KRIWI1_ITEM,A precious relic that the Krivis keep with them to symbolize their faithfulness.,icon_item_gem_elemental16,None,None,None,None,None,None,None,Krivis Relic,0,0.0,0.0,FFFF,24,0.0
650463,JOB_SWORDMAN1_ITEM,Proof of a Swordmaster's abilities; the skin of a Red Kepa.,icon_item_onionpiece,None,None,None,None,None,None,None,Red Kepa Skin,0,0.0,0.0,FFFF,24,0.0
650464,JOB_ARCHER1_ITEM,"The core of a Jukopus, requested by the Archer Master.",icon_item_orb2,None,None,None,None,None,None,None,Jukopus Core,0,0.0,0.0,FFFF,24,0.0
650465,JOB_CLERIC1_ITEM,A Vubbe ointment that is used to treat their injured. It's not possible to use it as is.,icon_item_drug_con2,None,None,None,None,None,None,None,Green Ointment,0,0.0,0.0,FFFF,24,0.0
650467,ZACHA1F_MQ_04_ITEM,A power source used by Guardians for movement.,icon_item_gem_pendent1,None,None,None,None,None,None,None,Royal Mausoleum Guardian Power Source,0,5.0,0.0,FFFF,24,0.0
650468,ZACHA5F_MQ_01_ITEM,The source of the magic that encircles the Royal Mausoleum.,icon_item_core_05purple,None,None,None,None,None,None,None,Royal Mausoleum's Magic Source,0,5.0,0.0,FFFF,24,0.0
650469,ZACHA2F_MQ_01_ITEM,A slate that ordered the Guardians to attack evil things. They are attacking everyone because it is broken.,icon_item_statuepiece,None,None,None,None,None,None,None,Broken Slate of the Royal Mausoleum,0,5.0,0.0,FFFF,24,0.0
650470,ZACHA1F_SQ_01_ITEM,"A stone that lights stone lanterns.{nl}Although it is burning, it isn't very hot.",icon_item_gem_elemental9,None,None,None,None,None,None,None,Burning Stone,0,5.0,0.0,FFFF,24,0.0
650471,ZACHA1F_SQ_03_ITEM,Overusing the inhibitor can cause it to overheat and break.,icon_item_annycoin_3,None,None,None,None,None,None,None,Activation Stone,0,0.0,0.0,FFFF,24,0.0
