$ID,$ID_NAME,Description,Icon,Name,Type
155084,npc_KRV_sub_master,,minimap_man_cleric,크리비 서브 마스터,2
155085,npc_PRS_sub_master,,minimap_man_cleric,프리스트 서브 마스터,2
155086,npc_BKR_sub_master,,minimap_man_wizard,보코르 서브 마스터,2
155087,npc_DIV_sub_master,,minimap_man_cleric,딥디르비 서브 마스터,2
155088,npc_PAL_sub_master,,minimap_man_cleric,팔라딘 서브 마스터,2
155089,cannonball,,None,포환,2
155090,kunai2,,None,쿠나이,2
155091,Long_TailedTit,,None,오목눈이,2
155092,Long_TailedTit_red,,None,붉은 오목눈이,2
155093,flamingo,,None,홍학,2
155094,npc_sapper,,None,계시자 미하일,2
155095,npc_sadhu,,None,계시자 야네,2
155096,npc_highlander_2,,None,계시자 코너,2
155099,npc_foot_hold_no,,None,대성당 발판(obb제거),2
155100,f_bracken_63_1_flume,,None,과일배2(연출용),2
155101,orsha_castle_lord,,None,델무어 성주,2
155102,npc_floana,,minimap_collection,플로아나,2
155103,npc_racia,,minimap_journal,라시아,2
155104,kruvina_center,,None,크루비나 중앙장치,2
155105,kruvina_pillar,,None,마력 공급 장치,2
155106,alter_sacrifice,,None,생명력 흡수 제단,2
155107,magical_bomb,,None,마력 구슬 덩어리,2
155108,f_castle_65_2_elt,,None,델무어 장원 승강기,2
155109,f_castle_65_3_elt,,None,델무어 외성 승강기,2
155110,d_cmine_66_1_elt,,None,네밸랫 광산 1층 승강기,2
155111,d_cmine_66_1_cart,,None,네밸랫 광산 1층 카트,2
155112,f_castle_65_1_elt,,None,델무어 소작촌 케이블카,2
155113,castle_wizard,,None,마법사 멜히오라스,2
155114,d_cmine_66_2_cart,,None,네밸랫 광산 2층 카트(연출용),2
155115,d_cmine_66_2_cart2,,None,네밸랫 광산 2층 카트(OBB),2
155116,kruvina_pillar2,,None,마력 공급 장치 잔해,2
155117,castle_heap,,None,델무어 장벽,2
155118,orsha_m_14_1,,None,오르샤 주민 남14_1,2
155119,orsha_m_14_2,,None,오르샤 주민 남14_2,2
155120,npc_pilgrim_old,,None,나이든 순례자,2
155121,npc_friar_down03,,None,나이든 수도사 다운,2
155122,velnias_sword,,None,마족의 검,2
155123,abbey_gate,,None,수도원 정문,2
155124,abbey_gate_opened,,None,수도원 정문(열림),2
155125,tubers,,None,식물 뿌리 구근 더미,2
155126,npc_frair_f_03,,None,수도사 여 3,2
155127,npc_cauldron_water,,None,물 솥,2
155128,npc_cauldron_stew,,None,스튜 솥,2
155129,siauliai_grass_small,,None,작은 풀 더미,2
155130,spell_crystal_red2,,None,마력이 맺힌 결정2,2
155131,npc_ghost_soldier2,,None,유령 병사2,2
155132,npc_ghost_soldier3,,None,유령 병사3,2
155133,npc_intermediate_officer_ghost,,None,유령 장교,2
155134,npc_intermediate_officer_ghost2,,None,유령 장교2,2
155135,npc_alchemist_f2,,None,알케미스트 여2,2
155136,bracken_ruin1,,None,폐허더미1,2
155137,bracken_ruin2,,None,폐허더미2,2
155138,stone_hill,,None,돌받침,2
155139,extra_tomb,,None,임시 위령비,2
155140,bracken_ivy,,None,고사리 덩굴,2
155141,bracken_leaves,,None,고사리 잎,2
155142,npc_white_hunter,,None,하얀 사냥꾼,2
155143,npc_young_rich,,None,젊은 도련님,2
155144,npc_teacher,,None,가정교사,2
155145,npc_explorer_f,,None,탐험가(여),2
155146,npc_thorn_flower_yellow_noOBB,,None,밝은 가시 꽃 OBB없음,2
155147,npc_Centaurus,,None,잠든 켄타우로스,2
155148,king_statue,,None,왕의 석상,2
155149,whitetrees_gate,,None,작은 왕릉 입구,2
155150,woodenwall_trap1,,None,목책1,2
155151,woodenwall_trap2,,None,목책2,2
155152,npc_solcomm,,None,솔콤,2
155153,f_3cmlake_boxes,,None,박스,2
155154,f_3cmlake_Link_stone,,None,호수의 수정석,2
155159,job_shadow_firetower_device,,None,섀도우맨서의 연구 장치,2
155160,f_3cmlake_26_1_elt,,None,란코 26수역 이동장치,2
155161,job_shadow_chaser,,None,추격자 큐브,2
155162,thorn_rock_shadow,,None,그림자 바위,2
155163,npc_schaffenstar_member1_1,,None,샤펜스타 단원 남1,2
155164,npc_schaffenstar_member1_2,,None,샤펜스타 단원 남2,2
155165,npc_schaffenstar_member1_3,,None,샤펜스타 단원 남3,2
155166,npc_schaffenstar_member2_1,,None,샤펜스타 단원 여1,2
155167,cart_spp_3cm,,None,보급품 수레,2
155168,npc_anastazija,,None,탐험가 아나스타지야,2
155169,d_startower_velnias_stone,,None,마족의 장치,2
155170,star_stone_01_small_startower,,None,마력 잔류물,2
155171,npc_crystal_machine_event,,minimap_event_1,이벤트 수정가공기계,2
155172,kruvina_center_Q,,None,크루비나 중앙장치,2
155173,kruvina_center2_Q,,None,거대 크루비나 중앙장치,2
156000,npc_gintas,,None,신도 긴타스,2
156001,npc_margiris,,None,마르기리스,2
156002,npc_bocor_juta,,None,보코르 유타,2
156003,npc_druid_leja,,None,드루이드 레야,2
156004,npc_druid_benes,,None,드루이드 베네스,2
156005,npc_dievdirbys_m,,None,딥디르비 남,2
156006,npc_frair_f_01,,None,수도사 여 1,2
156007,npc_frair_f_02,,None,수도사 여 2,2
156008,orsha_tiliana,,minimap_man_market,오르샤 마켓 관리인,2
156009,Popolion_Blue_Transfrom,,minimap_man_market,포포리온_변신용,2
156010,ferret_folk_Transfrom,,minimap_man_market,페릿_변신용,2
156011,Tiny_Transfrom,,minimap_man_market,티니_변신용,2
156012,Npanto_baby_Transfrom,,minimap_man_market,판토_변신용,2
156013,Honeybean_Transfrom,,minimap_man_market,허니빈_변신용,2
156014,Onion_Transfrom,,minimap_man_market,케파_변신용,2
156015,Jukopus_Transfrom,,minimap_man_market,유코푸스_변신용,2
156016,pilgrim_shrine_parts,,None,부서진 비석,2
156017,pilgrim_shrine2_NoObb,,None,복구 비석(obb없음),2
156018,npc_ceslovas,,minimap_man_cleric,채플린 마스터,2
156019,npc_necromancer_m,,None,네크로맨서 남,2
156020,npc_necromancer_f,,None,네크로맨서 여,2
156021,npc_cryomancer_f,,None,크리오맨서 여,2
156022,npc_necromancer_m_2,,None,네크로맨서 남_2,2
156023,npc_Pinscher,,None,쉬트리가일라,2
156024,npc_alchemist_f,,None,알케미스트 여,2
156025,npc_friar_04_2,,None,엘고스 수도사,2
156026,npc_Carnivore_down,,None,쓰러진 카너버,2
156027,npc_fedimian_storekeeper,,minimap_werehouse,페디미안 창고지기,2
156028,vine_4,,None,바스러지는 덩굴,2
156029,d_abbey_35_4_vine,,None,엘고스 수도원 덩굴,2
156030,npc_kabbalist_m,,None,카발리스트 남,2
156031,Stonepiece_1,,None,돌맹이,2
156032,HiddenWall_120_120_500,,None,,2
156033,Altarcrystal_Silhouette_Noobb,,None,실루엣 크리스탈(obb없음),2
156034,f_coral_35_2_elt,,None,베라 엘리베이터,2
156035,cmine_cartheap_Noobb,,None,수레더미(obb없음),2
156036,orchard34_2_tree,,None,신비한 나무,2
156037,f_orchard_32_4_wheel,,None,대관람차,2
156038,f_orchard_32_4_elt,,None,엘리베이터,2
156039,orchard_drain,,None,생명력 흡수 장치,2
156040,npc_orchard_flower,,None,대지의 꽃,2
156041,blank_npc_3,,None,빈 NPC 3번,2
156042,binding_Laima,,None,묶인 소녀 라이마,2
156043,npc_rada_goddess,,None,여신 라다,2
156044,gimmick_fireball,,None,기믹용 구슬,2
156045,npc_mine_spot,,None,채광스팟,2
156100,f_3cmlake_basin,,None,수반,2
156101,npc_bolletta,,None,플레처 볼레타,2
156102,f_3cmlake_device,,None,수반 제어장치,2
156103,f_3cmlake_monument,,None,기념비,2
156104,f_3cmlake_riddle_device,,None,수수께끼 장치,2
156105,f_3cmlake_Consensus_stone,,None,제어 마법석,2
156106,woodenwall_trap3,,None,목책3,2
156107,woodenwall_trap3_destroy,,None,목책3(반파됨),2
156108,riddle_device,,None,수수께끼 장치(큰 버전),2
156109,npc_gele_sanctuary_1_hit,,None,겔리고원 결계(HP UI),2
156110,npc_Corsair_m2,,None,해적 단원 남자,2
156111,Onmyoji_Paper_Doll_white,,None,종이 인형(하얀색),2
156112,Onmyoji_Paper_Doll_red,,None,종이 인형(빨간색),2
156113,Onmyoji_Paper_Doll_black,,None,종이 인형(검정색),2
156114,npc_schaffenstar_executive1_1,,None,샤펜스타 간부 남1,2
156115,npc_schaffenstar_executive1_2,,None,샤펜스타 간부 남2,2
156116,npc_schaffenstar_executive1_3,,None,샤펜스타 간부 남3,2
156117,npc_schaffenstar_executive2_1,,None,샤펜스타 간부 여1,2
156118,npc_schaffenstar_ramunas,,None,라무나스,2
156119,npc_schaffenstar_kron,,None,크론,2
156120,npc_schaffenstar_bayl,,None,바일,2
156121,npc_kartas,,None,카르타스,2
156122,npc_schaffenstar_member1_4,,None,샤펜스타 단원 남4,2
156123,npc_schaffenstar_member1_5,,None,샤펜스타 단원 남5,2
156124,npc_schaffenstar_member1_6,,None,샤펜스타 단원 남6,2
156125,npc_schaffenstar_member1_7,,None,샤펜스타 단원 남7,2
156126,npc_schaffenstar_member1_8,,None,샤펜스타 단원 남8,2
156127,npc_schaffenstar_member1_9,,None,샤펜스타 단원 남9,2
156128,npc_schaffenstar_member1_10,,None,샤펜스타 단원 남10,2
156129,npc_schaffenstar_member2_2,,None,샤펜스타 단원 여2,2
156130,npc_schaffenstar_member2_3,,None,샤펜스타 단원 여3,2
156131,npc_schaffenstar_executive1_4,,None,샤펜스타 간부 남4,2
156132,npc_schaffenstar_executive1_5,,None,샤펜스타 간부 남5,2
156133,npc_schaffenstar_executive1_6,,None,샤펜스타 간부 남6,2
156134,npc_schaffenstar_executive1_7,,None,샤펜스타 간부 남7,2
156135,npc_schaffenstar_henika,,None,헤니카,2
156150,Colony_Tower,,None,콜로니 타워,2
156151,Colony_Enhancer,,None,콜로니 증폭기,2
156152,npc_colony_sutler,,None,종군 상인,2
156153,Colony_Woodenwall_Trap,,icon_item_woodenwall_trap3,목책,2
156154,Colony_Divine_Flag,,icon_item_divine_flag,신성한 깃발,2
156155,npc_ASS_master,,minimap_man_scout,어쌔신 마스터,2
156156,npc_OLW_male_master,,minimap_man_scout,아웃로 마스터 남,2
156157,npc_OLW_female_master,,minimap_man_scout,아웃로 마스터 여,2
156158,npc_goddess_medeina,,None,여신 메데이나,2
156159,npc_kartas_alone,,None,카르타스(개없는 버전),2
156160,maple_24_tree,,None,단풍 나무,2
156161,gacha_cube1_red,,None,시크릿 큐브 레드,2
156162,gacha_cube1_gold,,None,시크릿 큐브 골드,2
156163,gacha_cube1_blue,,None,시크릿 큐브 블루,2
156164,npc_Tantaliser,,None,속박된 탄타이저,2
156165,maple_24_tree_young,,None,어린 단풍나무,2
156166,HiddenWall_Vivid,,None,,2
156167,pvp_battle_shop,,minimap_erosion,장비 렌탈 상점,2
156168,dirt_heal_5,,None,흙더미(큰버전),2
156169,npc_intermediate_officer_men3,,None,중급 관리 장교남3,2
157000,3cmlake_ruins,,None,호수의 잔해,2
157001,coral_tent_01,,None,크란토 텐트,2
157002,PCStatue,,None,,2
157003,f_coral_32_2_elt,,None,크란토 이동장치,2
157004,npc_dievdirbys_m_2,,None,딥디르비 남2,2
157005,npc_dievdirbys_m_3,,None,딥디르비 남3,2
157006,npc_katyn_safuse,,None,노란 사푸스,2
157007,npc_ebonypawn,,None,에보니폰,2
157008,npc_katyn_sculpture,,None,정화의 조각,2
157009,vine_kink,,None,덩굴 덩어리,2
157010,npc_maple_stump,,None,나무 그루터기2,2
157011,maple_25_tree,,None,단풍숲 나무,2
157012,maple_25_leaves,,None,단풍숲 풀더미,2
157013,maple_25_supplemants,,None,단풍숲 약병,2
157014,maple_25_tree_Q1,,None,단풍숲 나무_Q1,2
157015,maple_25_supplemants_Q1,,None,단풍숲 약병_Q1,2
157016,NPC_GM2,,minimap_event_1,GM2,2
157017,soul_gathering_mchn_6,,None,가디언 오브,2
157018,soul_gathering_mchn_7,,None,수호의 오브,2
157019,npc_dcapital_20_5_elt,,None,제롬멜 이동장치,2
157020,npc_MUR_master,,minimap_man_master,무르밀로 마스터,2
157021,npc_LAN_master,,minimap_man_master,랜서 마스터,2
157022,npc_MER_master,,minimap_man_archer,메르겐 마스터,2
157023,d_limestonecave_52_1_elt,,None,종유동굴 이동장치,2
157024,maple_25_tree_Q2,,None,단풍숲 나무_Q2,2
157025,d_castle_20_4_elt,,None,20_4이동장치,2
157026,d_firetower_69_2_elt,,None,69_2이동장치,2
157027,f_castle_20_1_elt,,None,20_1이동장치,2
157028,f_castle_20_1_elt2,,None,20_1이동장치2,2
157029,f_castle_20_2_elt,,None,20_2이동장치,2
157030,f_castle_20_3_elt,,None,20_3이동장치,2
157031,f_dcapital_20_6_elt,,None,20_6이동장치,2
157032,f_dcapital_103_elt,,None,103이동장치,2
157033,f_dcapital_103_elt2,,None,103이동장치2,2
157034,f_maple_25_1_elt,,None,25_1이동장치,2
157035,f_maple_25_2_elt,,None,25_2이동장치,2
157036,f_maple_25_3_elt,,None,25_3이동장치,2
157037,f_whitetrees_23_3_elt,,None,23_3이동장치,2
157038,f_whitetrees_56_1_elt,,None,56_1이동장치,2
157039,npc_Appraiser,,minimap_appraisers,감정사,2
157040,maple_25_leaves_Q1,,None,단풍숲 풀더미,2
157041,f_whitetrees_23_1_elt,,None,23_1이동장치,2
157042,f_bracken_42_1_elt,,None,42_1이동장치,2
157043,f_bracken_42_1_elt2,,None,42_1이동장치2,2
157044,complete_kruvina,,None,완전한 크루비나,2
157045,kruvina_center2,,None,거대 크루비나 중앙장치,2
157046,id_whitetrees_tree1,,None,흰 나무,2
157047,id_whitetrees_tree2,,None,흰 나무,2
157048,id_whitetrees_Alter1,,None,제단,2
157049,id_whitetrees_Altar2,,None,제단,2
157050,f_coral_44_3_elt,,None,산호평원이동장치,2
157051,d_fantasylibrary_48_2_elt,,None,환상도서관이동장치,2
157052,d_fantasylibrary_48_3_elt,,None,환상도서관이동장치,2
157053,d_fantasylibrary_48_4_elt,,None,환상도서관이동장치,2
157054,halloween_scarecrow,,None,할로윈 허수아비,2
157055,magictrap_core_gimmick2,,None,마력 핵,2
157056,npc_junk_shop_2,,minimap_kedora,[케도라 상단원]{nl}게랄다시아,2
157057,npc_junk_shop_3,,minimap_kedora,[케도라 상단원]{nl}게랄다손,2
157100,npc_sage_female_2,,None,세이지 여2,2
157101,blackman_crystal,,None,주시자의 검은 수정,2
157102,glacier_crystal_unique,,None,유니크 글레이시어의 수정,2
157103,glacier_crystal_legend,,None,레전드 글레이시어의 수정,2
157104,crusader_quest_npc_01,,None,해진 주머니,2
157105,npc_fedimian_merchant_5,,minimap_man_smith,대장장이 견습생,2
158000,npc_paladin_follower1_3_copy,,minimap_team,팀 배틀리그,2
158001,npc_friar_02_blacksmith,,minimap_man_smith,수도사2 대장장이,2
160000,h_GuildHousing_farmer_girl,,None,농장 관리인,2
160001,h_GuildHousing_farmer_boy,,None,농장 관리인,2
160002,h_GuildHousing_manager,,None,길드 아지트 관리인(남),2
160003,flower_keep_water_yellow,,None,물을 머금은 꽃(노란색),2
160004,flower_keep_water_red,,None,물을 머금은 꽃(빨간색),2
160005,flower_keep_water_white,,None,물을 머금은 꽃(하얀색),2
160006,SHADOW_CURSE_PURIFICATION,,minimap_portal,정화의 제단,2
160007,SHADOW_LEGEND_SOLO_CURSE_PURIFICATION,,minimap_portal,정화의 제단,2
160008,Hiddennpc_Moringponia,,None,소환포탈,2
160009,moringponia_spell_crystal_red,,None,정화석,2
160010,moringponia_star_stone,,None,정화석,2
160011,moringponia_ignore_raise,,minimap_portal,,2
160012,HiddenWall_600_400_300,,None,,2
160013,HiddenWall_800_400_300,,None,,2
160014,npc_Xmas_Evt_NPC,,minimap_event_1,크리스마스 NPC,2
160015,npc_Xmas_Evt_NPC2,,minimap_event_1,크리스마스 NPC2,2
160016,rokas_pot3_small_E1,,None,새해 복항아리,2
160018,Hiddennpc_RiftMode_Start,,None,차원 붕괴 지점 입장,2
160019,event_2001_cat,,minimap_event_1,낚시터 고양이,2
160020,HiddenWall_moring,,None,,2
160021,MORINGPONIA_HARD_PURIFYING_STONE,,None,정화석,2
160022,WEEKLY_PURIFYING_STONE,,None,정화석,2
160023,npc_kupole_3_event_2004,,minimap_event_1,식목일 이벤트 도우미,2
160024,NPC_goddess_Roulette,,minimap_event_1,[이벤트] 여신의 룰렛,2
160025,ANCIENT_QUEST_OBJECT,,minimap_portal,정화의 제단,2
160026,ANCIENT_QUEST_OBJECT2,,minimap_portal,정화의 제단,2
160027,Glacier_magictrap_core,,None,마력 보주,2
160028,Glacier_Spear,,None,,2
160029,Glacier_HiddenTrigger,,None,,2
160030,npc_Irredians_TelHarsha,,None,텔하르샤,2
160031,PillarOfIce,,None,얼음 기둥,2
160032,Hiddennpc_Challenge_HardMode_Reward_Multiple,,None,배수권,2
160033,Hiddennpc_Challenge_HardMode_Reward_Exit,,None,모드 종료,2
160034,npc_elevator,,minimap_elevator,맵 이동 장치,2
160035,Glacier_ColdBlast_Obj,,None,한기 폭파 활성화 장치,2
160036,Hiddennpc_ExpertChallenge_Start,,None,챌린지 모드 : 분열 특이점 입장,2
160037,MORINGPONIA_HARD_SOLO_PURIFYING_STONE,,None,정화석,2
160038,HiddenWall_moring2,,None,,2
160039,FIELD_PURIFYING_STONE,,None,정화석,2
160040,Giltine_Raid_Cristalobj,,None,봉옥,2
160044,npc_huevill_female_1_Ev,,minimap_event_1,[5주년] 특별한 케도라 상인,2
160046,npc_baubas,,None,마신 바우바스,2
160047,npc_Ragana_EP13,,None,마신 라가나,2
160048,weekly_flower_yellow,,None,,2
160049,weekly_flower_red,,None,,2
160050,weekly_flower_white,,None,,2
160051,Ev_Npc_barrack_snowman,,minimap_event_1,[겨울축제] 야크맘보 눈사람,2
160052,Ev_Npc_baby_marnoks,,minimap_event_1,[1주년] 말순이,2
160053,npc_ARQ_master,,minimap_man_archer,아퀴버지어 마스터,2
160054,npc_CLO_master,,minimap_man_scout,클로운 마스터,2
160055,Hiddennpc_Challenge_Auto_HardMode_Reward_Multiple,,None,추가 보상권,2
160056,Event_supply_NPC_1,,minimap_event_1,[이벤트]왕국 재건단 보급관,2
160057,Event_supply_NPC_2,,minimap_event_1,[이벤트]왕국 재건단 수습 보급병,2
160058,Event_supply_NPC_3,,minimap_event_1,[이벤트]왕국 재건단 보급병,2
160059,Event_supply_NPC_4,,None,보급관의 배낭,2
160060,Event_supply_NPC_5,,None,보급관의 낡은 상자,2
160061,Event_supply_NPC_6,,minimap_event_1,왕국 재건단 보급품 수레,2
160062,Event_supply_NPC_7,,minimap_event_1,[이벤트] 오르샤 피난민,2
160063,Hiddennpc_Challenge_Auto_End,,None,모드 종료,2
160064,Hiddennpc_Mythic_Auto_Reward_Multiple,,None,성물 레이드 배수권,2
160065,Hiddennpc_MGame_EndPortal,,None,종료,2
160066,EVENT_dievdirbys_m,,minimap_event_1,[이벤트] 딥디르비 파견원,2
160067,EVENT_goddess_statue,,minimap_event_1,[이벤트] 오래된 여신상,2
160070,npc_huevill_female_1_Ev_2,,minimap_event_1,[화이트데이 이벤트]{nl}큐비트,2
160071,npc_RUN_masterEv,,minimap_event_1,[이벤트]{nl}룬캐스터 마스터,2
160072,npc_MIKO_masterEv,,minimap_event_1,[이벤트]{nl}무녀 마스터,2
160073,npc_SHM_masterEv,,minimap_event_1,[이벤트]{nl}섀도우맨서 마스터,2
160074,EV_SCS_M1,,minimap_event_1,[이벤트] 마을 자경단,2
160075,Giltine_Raid_Cristalobj2,,None,봉옥,2
160078,leather_bag_event,,None,[이벤트]{nl}여행자의 짐꾸러미,2
160080,Event_Camping_npc,,minimap_event_1,[이벤트] 봄 캠핑{nl} 여행자,2
160081,Event_Camping_Ax_Man_npc,,minimap_event_1,[이벤트] 게으른 나무꾼,2
160082,Event_2105_bonfir,,minimap_event_1,[이벤트] 캠프파이어,2
160085,Hiddennpc_Mythic_Auto_Hard_Reward_Multiple,,None,추가 보상권,2
160089,Event_2106_Summer_npc,,minimap_event_1,[21Summer] 이벤트 안내인,2
161000,E_statue_zemina,,minimap_goddess,여신 제미나의 상,2
161001,npc_kupole_Velcoffer,,None,큐폴 시모나,2
161002,npc_Teliavelis,,minimap_man_smith,대장장이 테리아베리스,2
161003,npc_Kastytis,,None,[의상 디자이너]{nl}카스티스,2
161004,npc_anabellswyn,,None,[헤어 디자이너]{nl}애나벨 스윈,2
161005,npc_henryswyn,,None,[헤어 디자이너]{nl}헨리 스윈,2
161006,npc_soccer_goals_event,,None,Wall,2
161007,npc_keeper_event,,None,펭키퍼,2
161008,npc_small_stone_event,,None,돌맹이,2
161009,npc_soccer_goals_wall1,,None,Wall,2
161010,npc_soccer_goals_wall2,,None,Wall,2
161011,npc_keeper_event_2,,None,펭키퍼,2
161012,uniq_id_anergy_stone_gimmick,,None,마나 장치,2
161013,uniq_id_nicopolis_gate,,None,,2
161014,uniq_id_nicopolis_star_stone,,None,마나 조형물,2
161015,uniq_id_nicopolis_nicopolis_obj1,,None,,2
161016,uniq_id_nicopolis_HiddenWall_120_120_500,,None,,2
161017,uniq_id_nicopolis_HiddenWall_120_350_500,,None,,2
161018,uniq_id_nicopolis_none_monster,,None,,2
161020,uniq_id_nicopolis_effect_dummy,,None,,2
161021,uniq_id_nicopolis_npc_nicopolis_obj2,,None,,2
161022,uniq_id_nicopolis_mana_effect_mon,,None,,2
161023,uniq_id_nicopolis_mana_effect_onwer,,None,,2
161024,uniq_id_nicopolis_boss_room_potal,,None,,2
2000127,gimmick_fireball_E1,몬스터,None,화끈한 사탕,2
2000128,farm47_circle_01_E1,몬스터,None,마법진,2
2000129,halloween_scarecrow_E1,몬스터,None,할로윈 허수아비,2
2000130,lockdoor_npc_E1,몬스터,None,잠긴 문,2
2000131,pumpkin_bonus_E1,몬스터,None,달콤한 마법진,2
2000132,middle_boss_board_E1,몬스터,None,주민이 남긴 쪽지,2
2000201,creto_E1,마을 주민들이 몬스터로 분장해 방해합니다.,mon_creto,변장한 마을 주민,2
2000202,cretobiang_E1,열정적인 마을 주민이 몬스터로 분장해 방해합니다.,mon_cretobiang,열정적인 마을 주민,2
2000203,boss_summon_spiderweb_E1,마을 사람들이 설치해 놓은 함정입니다. 잠시 이동을 방해합니다.,None,,2
2000204,velniasprison_warp_mini_E1,발판을 밟으면 최고 속도로 달릴 수 있습니다.,None,가속 발판,2
2000206,hidden_monster_E1,출발지점 투명 오브젝트,None,,2
2000207,event_npc_village_male_b3,출발지점 투명 오브젝트,minimap_event_1,[이벤트]마을 청년B3,2
20011,soldier1,,None,보급병,2
20012,soldier2,,None,동쪽 숲 정찰병,2
20013,soldier3,,None,보급 담당관,2
20014,soldier4,,None,경계 조장,2
20015,soldier5,,None,감시병,2
20016,soldier6,,None,서쪽 숲 정찰병,2
20017,matron_f,,None,마을 여자,2
20018,intermediate_officer_f,,None,여자 장교,2
20019,soldier7,,None,서쪽 숲 정찰병,2
20020,soldier6_KNOCKDOWN,,None,쓰러진 병사,2
20021,wizardmaster,,minimap_man_wizard,위저드 마스터,2
20022,archermaster,,minimap_man_archer,아처 마스터,2
20023,swordmaster,,minimap_man_master,소드맨 마스터,2
20024,Hiddennpc_move,,None,,2
20025,Hiddennpc,,None,,2
20026,HiddenTrigger6,,None,,2
20027,pyromancer,,minimap_man_wizard,파이로맨서 마스터,2
20028,peltasta,,minimap_man_master,펠타스타 마스터,2
20029,highlander,,minimap_man_master,하이랜더 마스터,2
20030,Hiddennpc_Godness,,minimap_goddess,여신상,2
20031,Emilia,,None,잡화 상인 에밀리아,2
20032,SCO_M,,None,남십자 기사단 장교남,2
20033,SCO_M_Move,,None,남십자 기사단 장교,2
20035,HiddenTrigger_AlwaysTitle,,minimap_goddess,,2
20036,magicsquare_1_mini_AlwaysTitle,,None,마법진,2
20040,HiddenTrigger,,None,,2
20041,HiddenTrigger2,,None,,2
20042,HiddenTrigger3,,None,,2
20043,SCS_M1,,None,경비병,2
20044,HiddenWall_100_200_500,,None,,2
20045,HiddenWall_10_100_500,,None,,2
20046,HiddenWall_40_50_100,,None,,2
20047,HiddenWall_30_30_30,,None,,2
20048,HiddenWall_2_20_40,,None,,2
20049,HiddenWall_10_200_500,,None,,2
20050,WarpSpot,,minimap_portal,WarpSpot,2
20051,HealSpot,,None,,2
20052,WarpSpot_2,,minimap_portal,WarpSpot,2
20053,HiddenWall_200_200_500,,None,,2
20054,HiddenWall_150_150_150,,None,,2
20055,npc_alf,,minimap_man_shop,오르샤 잡화 상인 알프,2
20056,npc_julla,,minimap_man_armor,장비 상인 율라,2
20057,npc_yurrs,,minimap_man_ace,악세서리 상인 유르스,2
20058,npc_toras,,minimap_man_companion,컴패니언 상인 토라스,2
20059,orsha_soldier_f,,None,오르샤 병사 여,2
20060,orsha_soldier_m,,None,오르샤 병사 남,2
20061,orsha_f_1,,None,오르샤 주민 여1,2
20062,orsha_f_2,,None,오르샤 주민 여2,2
20063,orsha_m_1,,None,오르샤 주민 남1,2
20064,orsha_m_2,,None,오르샤 주민 남2,2
20065,Inesa_Hamondail,,None,이네사 해먼데일,2
20066,npc_illanai,,minimap_man_smith,대장장이 일라나이,2
20067,npc_aisah,,minimap_werehouse,창고지기 아이사,2
20068,npc_letizia,,minimap_man_tpshop,TP상인 레티샤,2
20070,SkillTrigger1,,None,,2
20071,SkillTrigger2,,None,,2
20079,Raima,,None,여신 라이마,2
20080,HiddenObbBox1,,None,,2
20081,HiddenObbBox_photowall_marine1,,None,,2
20082,HiddenObbBox_photowall_marine2,,None,,2
20083,HiddenObbBox_Photowall_Chess1,,None,,2
20084,HiddenObbBox_Photowall_Chess2,,None,,2
20085,HiddenObbBox_Photowall_Chess3,,None,,2
20086,HiddenObbBox_Photowall_Chess4,,None,,2
20087,HiddenObbBox_photowall_chef1,,None,,2
20088,HiddenObbBox_photowall_chef2,,None,,2
20100,npc_combat_transport_section_2_sit,,None,상인2 앉기,2
20101,HiddenTrigger5,,None,　,2
20102,npc_combat_transport_section_1,,None,상인1,2
20103,npc_combat_transport_section_2,,None,상인2,2
20104,npc_accessary_merchant,,minimap_man_ace,악세서리 상인,2
20105,npc_blacksmith,,minimap_man_smith,대장장이,2
20106,npc_intermediate_officer_female,,None,중급 관리 장교녀,2
20107,npc_intermediate_officer_men,,None,중급 관리 장교남,2
20108,npc_low_lev_officer_m,,None,하급 관리 장교,2
20109,npc_miner,,None,베테랑 광부,2
20110,npc_mining_alchemist,,minimap_man_wizard,광산 마을 연금술사,2
20111,npc_equipment_dealers,,minimap_man_armor,장비상인,2
20112,npc_healer,,minimap_man_cleric,클레릭 마스터,2
20113,npc_knight,,None,우스카,2
20114,npc_matron,,None,중년 부인,2
20115,npc_tool_merchants,,minimap_man_shop,잡화 상인,2
20116,npc_village_matron,,None,마을 중년부인,2
20117,npc_village_uncle_1,,None,마을 아저씨1,2
20118,npc_village_uncle_2,,None,마을 아저씨2,2
20119,npc_liaison_officer_m_1,,None,연락관(데이터 교체 필요),2
20120,npc_chronicler_m_1,,None,기록관(데이터 교체 필요),2
20121,npc_historian_m_1,,None,사학자 1(데이터 교체 필요),2
20122,npc_historian_m_2,,None,사학자 2(데이터 교체 필요),2
20123,npc_rexither,,None,렉시퍼 인간(데이터 교체 필요),2
20124,npc_historian_f_1,,None,여 사학자(데이터 교체 필요),2
20125,npc_intermediate_officer_men2,,None,중급 관리 장교남2,2
20126,DummyPC,,None,PC,2
20127,npc_low_lev_officer2_m,,None,하급 관리 장교 2,2
20128,npc_low_lev_officer3_m,,None,하급 관리 장교 3,2
20129,npc_knight2,,None,바세닌,2
20135,npc_wizdom_owl,,None,예지의 부엉이,2
20136,npc_bocormaster,,minimap_man_wizard,보코르 마마,2
20137,npc_cryomancer,,minimap_man_wizard,크리오맨서 마스터,2
