$ID,$ID_NAME,BonusBoots,BonusGloves,BonusSubWeapon,BonusTopAndBottom,BonusWeapon,Description,Icon,Link_Collections,Link_Cubes,Link_Maps,Link_Maps_Exploration,Link_Monsters,Link_RecipeMaterial,Link_RecipeTarget,Link_Skill,Name,Price,TimeCoolDown,TimeLifeTime,Tradability,Type,TypeGem,Weight
744546,GEM_Appraiser_Apprise,"[{""Stat"": ""\uac10\uc815 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uac10\uc815 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31501,감정 젬,100,0.0,0.0,TTTT,12,0,1.0
744547,GEM_Appraiser_Overestimate,None,None,None,"[{""Stat"": ""\uacfc\ub300\ud3c9\uac00 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31502,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
744548,GEM_Appraiser_Forgery,"[{""Stat"": ""\ubaa8\uc870\ud488 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ubaa8\uc870\ud488 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31503,삭제된 젬,100,0.0,0.0,TTTT,12,0,1.0
744549,GEM_Appraiser_Devaluation,"[{""Stat"": ""\ud3c9\uac00\uc808\ud558 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud3c9\uac00\uc808\ud558 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud3c9\uac00\uc808\ud558 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud3c9\uac00\uc808\ud558 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31504,평가절하 젬,100,0.0,0.0,TTTT,12,0,1.0
744550,GEM_Appraiser_Blindside,"[{""Stat"": ""\uc57d\uc810\uacf5\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc57d\uc810\uacf5\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31505,약점공격 젬,100,0.0,0.0,TTTT,12,0,1.0
744551,GEM_PiedPiper_Dissonanz,"[{""Stat"": ""\ub514\uc18c\ub09c\uce20 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub514\uc18c\ub09c\uce20 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31701,디소난츠 젬,100,0.0,0.0,TTTT,12,0,1.0
744552,GEM_PiedPiper_Wiegenlied,"[{""Stat"": ""\ube44\uac90\ub9ac\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ube44\uac90\ub9ac\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31702,비겐리트 젬,100,0.0,0.0,TTTT,12,0,1.0
744553,GEM_PiedPiper_HypnotischeFlote,"[{""Stat"": ""\ud799\ub178\ud2f0\uc250 \ud50c\ub8b0\ud14c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud799\ub178\ud2f0\uc250 \ud50c\ub8b0\ud14c \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31703,힙노티쉐 플뢰테 젬,100,0.0,0.0,TTTT,12,0,1.0
744554,GEM_PiedPiper_Friedenslied,None,None,None,"[{""Stat"": ""\ud504\ub9ac\ub374\uc2ac\ub9ac\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31705,프리덴슬리트 젬,100,0.0,0.0,TTTT,12,0,1.0
744555,GEM_PiedPiper_Marschierendeslied,None,None,None,"[{""Stat"": ""\ub9c8\uc26c\ub80c\ub370\uc2a4\ub9ac\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31706,마쉬렌데스리트 젬,100,0.0,0.0,TTTT,12,0,1.0
744556,GEM_PiedPiper_LiedDerWeltbaum,"[{""Stat"": ""\ub9ac\ud2b8 \ub370\uc2a4 \ubca8\ud2b8\ubc14\uc6c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub9ac\ud2b8 \ub370\uc2a4 \ubca8\ud2b8\ubc14\uc6c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub9ac\ud2b8 \ub370\uc2a4 \ubca8\ud2b8\ubc14\uc6c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ub9ac\ud2b8 \ub370\uc2a4 \ubca8\ud2b8\ubc14\uc6c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31707,리트 데스 벨트바움 젬,100,0.0,0.0,TTTT,12,0,1.0
744557,GEM_PiedPiper_Improvisation,"[{""Stat"": ""\uc288\ud14c\uadf8\ub77c\uc774\ud504\uc288\ud544 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc288\ud14c\uadf8\ub77c\uc774\ud504\uc288\ud544 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc288\ud14c\uadf8\ub77c\uc774\ud504\uc288\ud544 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\uc288\ud14c\uadf8\ub77c\uc774\ud504\uc288\ud544 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31708,슈테그라이프슈필 젬,100,0.0,0.0,TTTT,12,0,1.0
744558,GEM_Matross_MenaceShot,"[{""Stat"": ""\uba54\ub2c8\uc2a4 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uba54\ub2c8\uc2a4 \uc0f7 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31803,메니스 샷 젬,100,0.0,0.0,TTTT,12,0,1.0
744559,GEM_Matross_Roar,None,None,None,"[{""Stat"": ""\ub85c\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31805,로어 젬,100,0.0,0.0,TTTT,12,0,1.0
744560,GEM_TigerHunter_Tracking,"[{""Stat"": ""\ucd94\uc801 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ucd94\uc801 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31902,추적 젬,100,0.0,0.0,TTTT,12,0,1.0
744561,GEM_TigerHunter_EyeofBeast,None,None,None,"[{""Stat"": ""\ub9f9\uc218\uc758 \ub208 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31904,맹수의 눈 젬,100,0.0,0.0,TTTT,12,0,1.0
744562,GEM_TigerHunter_HideShot,"[{""Stat"": ""\uc740\ud3d0 \uc0ac\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc740\ud3d0 \uc0ac\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc740\ud3d0 \uc0ac\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\uc740\ud3d0 \uc0ac\uaca9 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,31906,은폐 사격 젬,100,0.0,0.0,TTTT,12,0,1.0
744563,GEM_Arquebusier_Prediction,"[{""Stat"": ""\ud504\ub9ac\ub515\uc158 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub9ac\ub515\uc158 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32101,프리딕션 젬,100,0.0,0.0,TTTT,12,0,1.0
744564,GEM_Arquebusier_PinpointFire,"[{""Stat"": ""\ud540\ud3ec\uc778\ud2b8 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud540\ud3ec\uc778\ud2b8 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32102,핀포인트 파이어 젬,100,0.0,0.0,TTTT,12,0,1.0
744565,GEM_Arquebusier_LuckyStrike,"[{""Stat"": ""\ub7ed\ud0a4 \uc2a4\ud2b8\ub77c\uc774\ud06c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub7ed\ud0a4 \uc2a4\ud2b8\ub77c\uc774\ud06c \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32103,럭키 스트라이크 젬,100,0.0,0.0,TTTT,12,0,1.0
744566,GEM_Arquebusier_ArquebusBarrage,"[{""Stat"": ""\uc544\ud034\ubc84\uc2a4 \ubc30\ub77c\uc9c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc544\ud034\ubc84\uc2a4 \ubc30\ub77c\uc9c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32104,아퀴버스 배라지 젬,100,0.0,0.0,TTTT,12,0,1.0
744567,GEM_Arquebusier_Salute,None,None,None,"[{""Stat"": ""\ub354\uc2a4\ud2f0 \uc124\ub8fb \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32105,더스티 설룻 젬,100,0.0,0.0,TTTT,12,0,1.0
744568,GEM_Arquebusier_DesperateDefense,None,None,None,"[{""Stat"": ""\ub370\uc2a4\ud37c\ub808\uc774\ud2b8 \ub514\ud39c\uc2a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32106,데스퍼레이트 디펜스 젬,100,0.0,0.0,TTTT,12,0,1.0
744569,GEM_Arquebusier_PrecisionFire,"[{""Stat"": ""\ud504\ub9ac\uc2dc\uc804 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub9ac\uc2dc\uc804 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub9ac\uc2dc\uc804 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud504\ub9ac\uc2dc\uc804 \ud30c\uc774\uc5b4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_archer,None,None,None,None,None,None,None,32107,프리시전 파이어 젬,100,0.0,0.0,TTTT,12,0,1.0
744602,GEM_Priest_Resurrection,"[{""Stat"": ""\ub9ac\uc800\ub809\uc158 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub9ac\uc800\ub809\uc158 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40204,리저렉션 젬,100,0.0,0.0,TTTT,12,0,1.0
744603,GEM_Sadhu_Prakriti,"[{""Stat"": ""\ud504\ub77c\ud06c\ub9ac\ud2f0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub77c\ud06c\ub9ac\ud2f0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40502,프라크리티 젬,100,0.0,0.0,TTTT,12,0,1.0
744604,GEM_Sadhu_TransmitPrana,"[{""Stat"": ""\ud504\ub77c\ub098 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub77c\ub098 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud504\ub77c\ub098 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud504\ub77c\ub098 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40506,프라나 젬,100,0.0,0.0,TTTT,12,0,1.0
744605,GEM_Sadhu_AstralBodySmite,"[{""Stat"": ""\uc720\uccb4 \uac15\ud0c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc720\uccb4 \uac15\ud0c0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40511,유체 강타 젬,100,0.0,0.0,TTTT,12,0,1.0
744606,GEM_Pardoner_SpellShop,"[{""Stat"": ""\uc8fc\ubb38 \ud310\ub9e4\uc0c1\uc810 \uac1c\uc124 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc8fc\ubb38 \ud310\ub9e4\uc0c1\uc810 \uac1c\uc124 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uc8fc\ubb38 \ud310\ub9e4\uc0c1\uc810 \uac1c\uc124 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\uc8fc\ubb38 \ud310\ub9e4\uc0c1\uc810 \uac1c\uc124 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40805,주문 판매상점 개설 젬,100,0.0,0.0,TTTT,12,0,1.0
744607,GEM_Druid_Lycanthropy,"[{""Stat"": ""\ub77c\uc774\uce78\uc4f0\ub85c\ud53c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub77c\uc774\uce78\uc4f0\ub85c\ud53c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ub77c\uc774\uce78\uc4f0\ub85c\ud53c \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ub77c\uc774\uce78\uc4f0\ub85c\ud53c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40908,라이칸쓰로피 젬,100,0.0,0.0,TTTT,12,0,1.0
744608,GEM_Druid_HengeStone,"[{""Stat"": ""\ud5e8\uc9c0 \uc2a4\ud1a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud5e8\uc9c0 \uc2a4\ud1a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud5e8\uc9c0 \uc2a4\ud1a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud5e8\uc9c0 \uc2a4\ud1a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,40909,헨지 스톤 젬,100,0.0,0.0,TTTT,12,0,1.0
744609,GEM_Oracle_Clairvoyance,"[{""Stat"": ""\ud074\ub808\uc5b4\ubcf4\uc774\uc5b8\uc2a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud074\ub808\uc5b4\ubcf4\uc774\uc5b8\uc2a4 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41004,클레어보이언스 젬,100,0.0,0.0,TTTT,12,0,1.0
744610,GEM_Oracle_Ressetting,None,None,None,"[{""Stat"": ""\ub9ac\uc14b\ud305 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41007,리셋팅 젬,100,0.0,0.0,TTTT,12,0,1.0
744611,GEM_Oracle_DeathVerdict,None,None,None,"[{""Stat"": ""\uc8fd\uc74c\uc758 \uc120\uace0 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41008,죽음의 선고 젬,100,0.0,0.0,TTTT,12,0,1.0
744612,GEM_Oracle_SwitchGender,None,None,None,"[{""Stat"": ""\uc2a4\uc704\uce58 \uc820\ub354 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41010,스위치 젠더 젬,100,0.0,0.0,TTTT,12,0,1.0
744613,GEM_Oracle_Foretell,"[{""Stat"": ""\ud3ec\uc5b4\ud154 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud3ec\uc5b4\ud154 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud3ec\uc5b4\ud154 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud3ec\uc5b4\ud154 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41011,포어텔 젬,100,0.0,0.0,TTTT,12,0,1.0
744614,GEM_Oracle_TwistOfFate,"[{""Stat"": ""\ud2b8\uc704\uc2a4\ud2b8 \uc624\ube0c \ud398\uc774\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud2b8\uc704\uc2a4\ud2b8 \uc624\ube0c \ud398\uc774\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ud2b8\uc704\uc2a4\ud2b8 \uc624\ube0c \ud398\uc774\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\ud2b8\uc704\uc2a4\ud2b8 \uc624\ube0c \ud398\uc774\ud2b8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41012,트위스트 오브 페이트 젬,100,0.0,0.0,TTTT,12,0,1.0
744615,GEM_PlagueDoctor_Methadone,"[{""Stat"": ""\uba54\ud0c0\ub3c8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uba54\ud0c0\ub3c8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uba54\ud0c0\ub3c8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\uba54\ud0c0\ub3c8 \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41109,메타돈 젬,100,0.0,0.0,TTTT,12,0,1.0
744616,GEM_Kabbalist_Nachash,None,None,None,"[{""Stat"": ""\ub098\ud558\uc2dc \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41202,나하시 젬,100,0.0,0.0,TTTT,12,0,1.0
744617,GEM_Kabbalist_Notarikon,None,None,None,"[{""Stat"": ""\ub178\ud0c0\ub9ac\ucf58 \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41206,노타리콘 젬,100,0.0,0.0,TTTT,12,0,1.0
744618,GEM_Kabbalist_Clone,"[{""Stat"": ""\ubcf5\uc81c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\ubcf5\uc81c \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,None,None,"소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41209,복제 젬,100,0.0,0.0,TTTT,12,0,1.0
744619,GEM_Kabbalist_Gevura,"[{""Stat"": ""\uac8c\ubd80\ub77c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uac8c\ubd80\ub77c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","[{""Stat"": ""\uac8c\ubd80\ub77c \uc2a4\ud0ac \ub808\ubca8 + 1""}]",None,"[{""Stat"": ""\uac8c\ubd80\ub77c \uc2a4\ud0ac \ub808\ubca8 + 1""}]","소켓에 장착하여 장비를 강화할 수 있습니다. 효과는 중복 적용 되지 않습니다. 마우스 오른쪽 클릭 후, 원하는 장비를 선택하여 장착합니다.",icon_item_sklgem_cleric,None,None,None,None,None,None,None,41210,게부라 젬,100,0.0,0.0,TTTT,12,0,1.0
