$ID,$ID_NAME,Description,DescriptionRequired,Icon,IsToggleable,LevelMax,Link_Jobs,Link_Skills,Name,Unlock,UnlockArgs,UpgradePrice
212008,Warlock8,* 악령에 피격되는 적이 특성 레벨당 10% 확률로 10초 동안 [암흑] 디버프{nl}* SP 소모 10%증가{nl},{nl}{b}캐릭터 100레벨 이상{b},ability_wizard_warlock8,True,5,None,"[21203, 21202]",악령: 암흑,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""100"", ""UnlockArgStr"": """"}}","[22, 24, 26, 28, 30]"
212009,Warlock9,* [마스테마]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}마스테마 1레벨 이상{b},ability_wizard_warlock9,False,100,None,[21204],마스테마: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Warlock_Mastema""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
212010,Warlock10,* 스킬 [마스테마]에 피해 입은 적의 위협도가 특성 레벨당{nl}    1% 감소{nl}* SP 소모 10%증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_warlock10,True,10,None,[21204],마스테마: 위협 감소,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}","[60, 65, 70, 75, 80, 85, 90, 95, 100, 105]"
212013,Warlock13,* 스킬 [마스테마]에 피해 입은 적은 20초 동안 0.8초당 대미지를 받음{nl}* 시전자의 마법 공격력 x [특성 레벨] x 15%에 해당하는 수치가 공격력으로 적용됨{nl}* SP 소모 50% 증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_warlock13,True,5,None,[21204],마스테마: 팬텀 페인,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}","[115, 122, 129, 136, 143]"
212014,Warlock14,* 악령이 만들어질 때 상급 악령이 나올 확률이 특성 레벨당{nl}    1% 증가{nl}* SP 소모 10%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_warlock14,True,10,None,[21202],인보케이션: 데몬 스피릿,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}","[515, 521, 528, 536, 545, 554, 565, 576, 589, 603]"
212015,Warlock15,* [데몬 스크래치]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}데몬 스크래치 1레벨 이상{b},ability_wizard_warlock15,False,100,None,[21208],데몬 스크래치: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Warlock_DemonScratch""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
212017,Warlock17,"* [마스테마], [폴 오브 아고니], [데몬 스크래치]에 공격당한 적은 [공포] 디버프에 걸림{nl}* SP 소모 50%증가{nl}",{nl}{b}캐릭터 200레벨 이상{b},ability_wizard_warlock17,True,1,None,"[21204, 21201, 21208]",어둠의 공포,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}",[64]
212018,Warlock18,* 스킬 [다크 써지]의 연타 수가 두배 적용{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_warlock18,True,1,None,[21203],다크 써지: 질긴 악령,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}",[143]
212019,Warlock19,* 소환수를 제외한 어둠 속성 스킬과 악령으로 적을 공격 시 특성 레벨당 2%만큼 최종 대미지 증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_warlock19,True,10,[2015],None,워록: 다크니스,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}","[54, 60, 66, 72, 78, 84, 90, 96, 102, 108]"
212020,Warlock20,* 폴 오브 아고니 마법진 주변에 0.5초당 주변에 악령이 1마리씩 생성{nl}* [인보케이션: 데몬 스피릿]의 효과도 적용{nl}* 악령 스킬 계수는 폴 오브 아고니와 동일함{nl}* [폴 오브 아고니] 스킬이 없을 떄는 아츠 효과가 발동되지 않음{nl},{nl}{b}워록 클래스 45레벨 달성{b},ability_wizard_warlock20,True,1,None,"[21201, 21202]",[아츠] 폴 오브 아고니: 악령 소환,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2015"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_15""}}",[36000]
212021,Warlock21,* [폴 오브 아고니]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[폴 오브 아고니: 강화] 특성 65 레벨 달성{b},ability_wizard_warlock21,False,30,None,[21201],[아츠] 폴 오브 아고니: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Warlock2""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
212022,Warlock22,* [인보케이션]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[인보케이션: 강화] 특성 65 레벨 달성{b},ability_wizard_warlock22,False,30,None,[21202],[아츠] 인보케이션: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Warlock4""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
212023,Warlock23,* [다크 써지]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[다크 써지: 강화] 특성 65 레벨 달성{b},ability_wizard_warlock23,False,30,None,[21203],[아츠] 다크 써지: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Warlock7""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
212024,Warlock24,* [마스테마]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[마스테마: 강화] 특성 65 레벨 달성{b},ability_wizard_warlock24,False,30,None,[21204],[아츠] 마스테마: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Warlock9""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
212025,Warlock25,* [데몬 스크래치]의 스킬 계수가 특성 레벨당 1.25% 증가{nl},{nl}{b}[데몬 스크래치: 강화] 특성 65 레벨 달성{b},ability_wizard_warlock25,False,30,None,[21208],[아츠] 데몬 스크래치: 상급 강화,"[""var abil = GetAbility(pc, abilName)"", """", ""if (TryGetProp(abil, \""Level\"", 0) >= tonumber(limitLevel)) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2015"": {""UnlockArgNum"": ""65"", ""UnlockArgStr"": ""Warlock15""}}","[3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 3057, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171, 9171]"
212026,Warlock26,* 상급 악령이 생성되지 않음{nl}* 악령이 공격시 최대 5마리의 적을 공격{nl}* 인퍼널 섀도우 그림자를 공격하지 않음{nl}* off상태에서 이미 소환된 악령은 적용되지 않음{nl},{nl}{b}워록 클래스 45레벨 달성{b},ability_wizard_warlock26,True,1,[2015],None,[아츠] 악령: 광역화,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2015"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_15""}}",[36000]
213003,Featherfoot3,* [블러드배쓰]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}블러드배쓰 1레벨 이상{b},ability_wizard_featherfoot3,False,100,None,[21101],블러드배쓰: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_BloodBath""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213004,Featherfoot4,* [흡혈]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}흡혈 1레벨 이상{b},ability_wizard_featherfoot4,False,100,None,[21102],흡혈: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_BloodSucking""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213005,Featherfoot5,* [본 포인팅]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}본 포인팅 1레벨 이상{b},ability_wizard_featherfoot5,False,100,None,[21103],본 포인팅: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_BonePointing""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213007,Featherfoot7,* [은가둔디]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}은가둔디 1레벨 이상{b},ability_wizard_featherfoot7,False,100,None,[21104],은가둔디: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_Ngadhundi""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213010,Featherfoot10,* 물약이나 스킬로 회복되는 HP와 SP가 특성 레벨당 0.5% 증가{nl},"{nl}{b}블러드배쓰 1레벨, 흡혈 1레벨 이상{b}",ability_wizard_featherfoot10,False,10,[2016],None,페더풋: 회복량 증가,"[""var bloodbathSkl = GetSkill(pc, \""Featherfoot_BloodBath\"")"", ""var bloodsuckingSkl = GetSkill(pc, \""Featherfoot_BloodSucking\"")"", """", ""if (bloodbathSkl != null  &&  bloodbathSkl.LevelByDB >= limitLevel  &&  bloodsuckingSkl != null  &&  bloodsuckingSkl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": """"}}","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
213011,Featherfoot11,* [쿤델라 슬래시]의 스킬 계수가 특성 레벨당{nl}    0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}쿤델라 슬래시 1레벨 이상{b},ability_wizard_featherfoot11,False,100,None,[21106],쿤델라 슬래시: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_KundelaSlash""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213012,Featherfoot12,* [블러드 커스] 사용 시 HP 소모량이 20%로 감소하는 대신{nl}    적에게 부여하는 [피의 저주] 지속시간이 7초 증가{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 250레벨 이상{b},ability_wizard_featherfoot12,True,1,None,[21108],블러드 커스: 제약,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""250"", ""UnlockArgStr"": """"}}",[83]
213014,Featherfoot14,* 스킬 [커다이챠] 중의 이동속도가 보통 뛰는 수준으로 증가{nl}* 재사용 대기시간 10초 증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_featerfoot14,True,1,None,[21105],커다이챠: 이동속도 증가,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": ""Featherfoot_Kurdaitcha""}}",[108]
213016,Featherfoot16,* 스킬 [블러드 커스]로 인해서 사망할 체력이 되더라도{nl}    1의 체력 남게 됨{nl}* SP 소모 20%증가{nl},{nl}{b}캐릭터 300레벨 이상{b},ability_wizard_featerfoot16,True,1,None,[21108],블러드 커스: 피 한 방울,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",[108]
213017,Featherfoot17,* 대상에게 적용 중인 디버프가 2개 이상일 경우{nl}   디버프 개수만큼 [쿤델라 슬래시] 연타 적용{nl}* 최대 3연타{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_featerfoot17,True,1,None,[21106],쿤델라 슬래시: 저주의 저주,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""300"", ""UnlockArgStr"": """"}}",[143]
213018,Featherfoot18,* [레비테이션] 상태에서는 암속성 스킬의 대미지가 특성 레벨 당 {nl}    10% 증가{nl}* SP 소모 30%증가{nl},{nl}{b}캐릭터 350레벨 이상{b},ability_wizard_featerfoot18,True,4,None,[21107],레비테이션: 저주받은 피,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""350"", ""UnlockArgStr"": """"}}","[122, 129, 136, 143]"
213019,Featherfoot19,* [저주] 디버프에 걸린 적을 어둠 속성 스킬로 공격 시{nl}    특성 레벨당 10% 대미지 증가{nl},{nl}{b}캐릭터 200레벨 이상{b},ability_wizard_featherfoot19,True,5,[2016],None,페더풋: 저주술사,"[""var pcBaseLevel = TryGetProp(pc, \""Lv\"")"", """", ""if (pcBaseLevel >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""200"", ""UnlockArgStr"": """"}}","[48, 52, 56, 60, 64]"
213020,Featherfoot20,* [에너베이션]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}에너베이션 1레벨 이상{b},ability_wizard_featherfoot20,False,100,None,[21109],에너베이션: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_Enervation""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213021,Featherfoot21,* [블러드 커스]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}블러드 커스 1레벨 이상{b},ability_wizard_featherfoot21,False,100,None,[21108],블러드 커스: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_BloodCurse""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213022,Featherfoot22,* [커다이챠]의 스킬 계수가 특성 레벨당 0.5% 증가{nl} * 최고 레벨 마스터 시 10% 추가로 증가{nl},{nl}{b}커다이챠 1레벨 이상{b},ability_wizard_featherfoot22,False,100,None,[21105],커다이챠: 강화,"[""var skl = GetSkill(pc, sklName)"", """", ""if (skl != null  &&  skl.LevelByDB >= limitLevel) {"", ""    return \""UNLOCK\"";"", ""}"", """", ""return \""LOCK_GRADE\"";""]","{""2016"": {""UnlockArgNum"": ""1"", ""UnlockArgStr"": ""Featherfoot_Kurdaitcha""}}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 30, 32, 34, 37, 39, 42, 45, 48, 52, 55, 74, 80, 85, 91, 98, 105, 112, 120, 128, 137, 176, 189, 202, 216, 231, 247, 265, 283, 303, 324, 405, 434, 464, 496, 531, 568, 608, 651, 696, 745, 911, 975, 1044, 1117, 1195, 1279, 1368, 1464, 1566, 1676, 1905, 2039, 2182, 2334, 2498, 2673, 2860, 3060, 3274, 3504, 3969, 4247, 4545, 4863, 5203, 5568, 5957, 6374, 6821, 7298]"
213023,Featherfoot23,"* 레비테이션을 사용하면 자신에게 걸려있던 해제 가능한 디버프를 즉시 해제하고, 4초 동안 면역{nl}",{nl}{b}페더풋 클래스 45레벨 달성{b},ability_wizard_featherfoot23,True,1,None,[21107],[아츠] 레비테이션: 무효화,"[""var curJobClsName = pc.JobName;"", ""var curJobLv = GetJobLevelByName(pc, curJobClsName);"", """", ""if (jobClassName == curJobClsName) {"", """", ""    if (curJobLv < limitLevel) {"", ""        return \""LOCK_GRADE\"";"", ""    }"", """", ""}"", """", ""return \""UNLOCK\"";""]","{""2016"": {""UnlockArgNum"": ""45"", ""UnlockArgStr"": ""Char2_16""}}",[36000]
